symboling,normalized-losses,num-of-doors,wheel-base,length,width,height,curb-weight,num-of-cylinders,engine-size,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,city-L/100km,horsepower-binned,diesel,gas,bulan,year,make_audi,make_bmw,make_chevrolet,make_dodge,make_honda,make_isuzu,make_jaguar,make_mazda,make_mercedes-benz,make_mercury,make_mitsubishi,make_nissan,make_peugot,make_plymouth,make_porsche,make_renault,make_saab,make_subaru,make_toyota,make_volkswagen,make_volvo,aspiration_turbo,body-style_Sedan,body-style_convertible,body-style_hardtop,body-style_hatchback,body-style_sedan,body-style_wagon,drive-wheels_AWD,drive-wheels_RWD,drive-wheels_fwd,drive-wheels_rwd,engine-location_rear,engine-type_l,engine-type_ohc,engine-type_ohcf,engine-type_ohcv,fuel-system_2bbl,fuel-system_idi,fuel-system_mfi,fuel-system_mpfi,fuel-system_spdi,fuel-system_spfi
2,0.1518324607329843,4.0,0.36896551724137927,0.4975609756097561,0.44444444444444464,0.6272727272727279,0.3010085337470908,4,0.14814814814814814,0.33571428571428563,0.6333333333333333,1.0,0.02515723270440251,0.26530612244897966,0.6571428571428573,0.7894736842105263,7995.0,0.1297297297297299,0.0,1,0,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2,0.1518324607329843,4.0,0.36896551724137927,0.4975609756097561,0.44444444444444464,0.6272727272727279,0.28083785880527545,4,0.19753086419753085,0.4642857142857142,0.6333333333333333,0.125,0.23270440251572322,0.4489795918367345,0.3714285714285714,0.4736842105263157,8195.0,0.325925925925926,0.0,0,1,1,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2,0.1518324607329843,4.0,0.36896551724137927,0.4975609756097561,0.44444444444444464,0.6272727272727279,0.3052754072924748,4,0.19753086419753085,0.4642857142857142,0.6333333333333333,0.125,0.23270440251572322,0.4489795918367345,0.3714285714285714,0.4736842105263157,8495.0,0.325925925925926,0.0,0,1,7,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2,0.1518324607329843,4.0,0.36896551724137927,0.4975609756097561,0.44444444444444464,0.6272727272727279,0.3223429014740109,4,0.14814814814814814,0.33571428571428563,0.6333333333333333,1.0,0.12578616352201255,0.1428571428571428,0.6571428571428573,0.6842105263157894,9495.0,0.1297297297297299,0.0,1,0,7,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2,0.1518324607329843,4.0,0.36896551724137927,0.4975609756097561,0.44444444444444464,0.6272727272727279,0.3149728471683475,4,0.19753086419753085,0.4642857142857142,0.6333333333333333,0.1875,0.32704402515723274,0.5510204081632655,0.3428571428571429,0.42105263157894735,9995.0,0.35384615384615375,0.0,0,1,7,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3,0.29842931937172773,2.0,0.27241379310344804,0.2959349593495939,0.3333333333333339,0.6181818181818182,0.29712955779674166,4,0.19753086419753085,0.4642857142857142,0.6333333333333333,0.09375,0.26415094339622636,0.5510204081632655,0.28571428571428575,0.3421052631578947,11595.0,0.4166666666666667,0.0,0,1,5,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3,1.0,2.0,0.27241379310344804,0.3999999999999999,0.316239316239316,0.23636363636363633,0.2843289371605896,4,0.19753086419753085,0.4642857142857142,0.6333333333333333,0.09375,0.26415094339622636,0.5510204081632655,0.28571428571428575,0.3421052631578947,9980.0,0.4166666666666667,0.0,0,1,7,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,0.29842931937172773,4.0,0.4758620689655175,0.6357723577235763,0.5641025641025648,0.5727272727272732,0.4550038789759503,5,0.30864197530864196,0.4642857142857142,0.6333333333333333,0.09375,0.389937106918239,0.5510204081632655,0.14285714285714285,0.21052631578947367,13295.0,0.6315789473684212,1.0,0,1,7,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,0.29842931937172773,4.0,0.4758620689655175,0.6357723577235763,0.5641025641025648,0.5727272727272732,0.42319627618308764,4,0.14814814814814814,0.33571428571428563,0.6333333333333333,1.0,0.12578616352201255,0.1428571428571428,0.5428571428571429,0.5789473684210527,13845.0,0.19393939393939402,0.0,1,0,7,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0.29842931937172773,4.0,0.4758620689655175,0.6829268292682928,0.5641025641025648,0.5727272727272732,0.4169899146625291,4,0.19753086419753085,0.4642857142857142,0.6333333333333333,0.125,0.2515723270440251,0.5510204081632655,0.31428571428571433,0.39473684210526316,12290.0,0.38400000000000006,0.0,0,1,9,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
-2,0.19895287958115188,4.0,0.6103448275862067,0.7756097560975612,0.5897435897435894,0.6727272727272728,0.5523661753297129,4,0.3292181069958848,0.8857142857142855,0.5142857142857142,0.15625,0.41509433962264153,0.5102040816326532,0.2571428571428572,0.3157894736842105,12940.0,0.45217391304347837,1.0,0,1,7,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
-1,0.04712041884816753,4.0,0.6103448275862067,0.7756097560975612,0.5897435897435894,0.790909090909091,0.5996896819239721,4,0.3292181069958848,0.8857142857142855,0.5142857142857142,0.15625,0.41509433962264153,0.5102040816326532,0.2571428571428572,0.3157894736842105,13415.0,0.45217391304347837,1.0,0,1,7,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
-2,0.19895287958115188,4.0,0.6103448275862067,0.7756097560975612,0.5897435897435894,0.6727272727272728,0.5612878200155158,4,0.3292181069958848,0.8857142857142855,0.5142857142857142,0.15625,0.41509433962264153,0.5102040816326532,0.28571428571428575,0.3157894736842105,15985.0,0.4166666666666667,1.0,0,1,7,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
-1,0.04712041884816753,4.0,0.6103448275862067,0.7756097560975612,0.5897435897435894,0.790909090909091,0.6027928626842514,4,0.3292181069958848,0.8857142857142855,0.5142857142857142,0.15625,0.41509433962264153,0.5102040816326532,0.28571428571428575,0.3157894736842105,16515.0,0.4166666666666667,1.0,0,1,7,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
-2,0.19895287958115188,4.0,0.6103448275862067,0.7756097560975612,0.5897435897435894,0.6727272727272728,0.603956555469356,4,0.2839506172839506,0.7714285714285716,0.5142857142857142,0.03125,0.7169811320754716,0.3877551020408163,0.08571428571428574,0.1578947368421053,18420.0,0.7529411764705887,2.0,0,1,7,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
-1,0.04712041884816753,4.0,0.6103448275862067,0.7756097560975612,0.5897435897435894,0.790909090909091,0.6474010861132662,4,0.2839506172839506,0.7714285714285716,0.5142857142857142,0.03125,0.7169811320754716,0.3877551020408163,0.08571428571428574,0.1578947368421053,18950.0,0.7529411764705887,2.0,0,1,7,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
-1,0.15706806282722513,4.0,0.7758620689655169,0.7756097560975612,0.7350427350427351,0.6090909090909093,0.5678820791311094,4,0.3292181069958848,0.8857142857142855,0.5142857142857142,0.15625,0.41509433962264153,0.5102040816326532,0.2571428571428572,0.3157894736842105,16845.0,0.45217391304347837,1.0,0,1,7,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
-1,0.15706806282722513,4.0,0.7758620689655169,0.7756097560975612,0.7264957264957266,0.6090909090909093,0.6055081458494957,4,0.3292181069958848,0.8857142857142855,0.5142857142857142,0.10624999999999996,0.7044025157232704,0.4693877551020409,0.14285714285714285,0.23684210526315785,19045.0,0.6315789473684212,2.0,0,1,7,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
-1,0.15706806282722513,4.0,0.7758620689655169,0.7756097560975612,0.7350427350427351,0.6090909090909093,0.591155934833204,6,0.46090534979423875,0.7428571428571431,0.38095238095238115,0.11250000000000004,0.5408805031446541,0.5510204081632655,0.11428571428571427,0.1842105263157895,21485.0,0.6888888888888891,1.0,0,1,7,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
-1,0.15706806282722513,4.0,0.7758620689655169,0.7756097560975612,0.7350427350427351,0.6090909090909093,0.6706749418153608,6,0.34567901234567905,0.33571428571428563,0.6333333333333333,1.0,0.3647798742138365,0.26530612244897966,0.3428571428571429,0.2894736842105263,22470.0,0.35384615384615375,1.0,1,0,7,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-1,0.15706806282722513,4.0,0.7758620689655169,0.7756097560975612,0.7350427350427351,0.6090909090909093,0.6105508145849496,4,0.3292181069958848,0.8857142857142855,0.5142857142857142,0.15625,0.41509433962264153,0.5102040816326532,0.14285714285714285,0.23684210526315785,22625.0,0.6315789473684212,1.0,0,1,7,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
